,comment
913,"Gostei muito da câmera. Atende minhas necessidades, utilizo para aulas online. Acredito que para algo mais profissional não caberia. Mas pra uso doméstico e/ou para dar um upgrade na câmera do notebook, é excelente!."
914,Maravilhosa.
915,Produto bom para reuniões.
916,Atende bem para reuniões virtuais.
917,Excelente produto.
918,Produto original. Recomendado.
919,"Gostei mtoo da camera, otimo custo beneficio."
920,Custo benefício. Não tem qualidade pra virar youtuber. É para fazer reunião de trabalho e olhe lá.
921,"Boa qualidade de imagem, plástico resistente, bom custo benefício, nada a reclamar."
922,"Tem uma boa qualidade de imagem, não tem distorção, fácil manuseio. Um ótimo produto."
923,Produtos da logitech sempre são muito confiáveis.
924,"É boa, com alguns ajustes de imagem ficou legal, pelo preço vale a pena, o microfone é muito bom, não deixa nada a desejar apesar de ser mono."
925,Cumpre o que promete.
926,"Pode comprar que até quem é feio fica bonito. Quem recomenda, satisfeito é."
927,Imagens nítidas e excelente filtro de ruído ambiente.
928,"Camera boa, com iluminação equilibrada fica com imagem boa, mas se tiver um foco d luz muito forte ela perde qualidade, mas isso é normal por causa da iluminação, atende o que eu esperava."
929,Tudo certo.
930,Ela é perfeita. Gostei muito.
931,Muito discreta e encaixa perfeitamente no monitor!.
932,"Webcam muito boa, me atende bem para o que preciso: reuniões e aulas online. O microfone é bom também."
933,A imagem um pouco escuro mas pelo preço.
934,"Gostei da imagem e som, recomendo a compra."
935,Ótimo.
936,"Custo benefício sem dúvidas, no caso a melhor marca, porém precisa de boa iluminação para a quantidade da imagem."
937,"Muito bom, atendeu minhas expectativas."
938,Excelente câmera. O suficiente para fazer reuniões online.
939,Gostei muito pratica de usar.
940,"Ótima câmera para vídeo chamadas: melhor relação custo-benefício pela sua qualidade de áudio e de vídeo. É só hd (720p, 30fps), mas atende perfeitamente, e com folga, as necessidades de qualquer usuário comum."
941,"Boa, atende minhas necessidades."
942,"Bom custo benefício, estou satisfeito!."
943,Muito bom e ótima qualidade. Parabéns pela parceria com o mercadolivre.
944,O produto é muito bom só não vou dar 5 estrelas porque não tem pezinho para prender a câmera no monitor.
945,É um bom produto.
946,"Excelente produto, cumpre muito bem a sua função."
947,Excelente produto.
948,Produto de qualidade.
949,Ótimo produto. Recomendo.
950,Ótimo custo benefício.
951,Perfeita.
952,"Bom a camera atende oque anuncia, para quem quer stremar uma gameplay usando obs, nao aconselho eu realmente investiria em uma qualidade melhor. 30fps e pouco para nós e as cores tbm nao sao faceis de configurar, zom dela vc vai ter que abrir a mesma para configurar manualmente, e tenho uma iluminaçao excelente e mesmo assim nao e facil. Qualquer duvida so ver os ultimos videos na twitch. Tv/sistemabrutooficial. Particularmente nao gostei."
953,Excelente qualidade.
954,Excelente aquisição. Responde ao que preciso.
955,Excelente produto.
956,Sem comentários. Trabalha muito bem pra o que é proposto.
957,"Tive muita dúvida antes de comprar essa webcan, mas foi uma ótima escolha, tem uma imagem muito boa. Para mim que utilizo em reuniões, atende muito bem!."
958,"Câmera funciona porém não tem foco no rosto, e sim no fundo. O foco fica a 2 metros de distância da câmera, o que é ruim para videoconferência."
959,Cumpre o que promete.
960,Bom custo benefício.
961,Qualidade excelente pelo preço.
962,"Muito melhor do que eu esperava! a camera tem uma qualidade sensacional, é full hd mesmo! para capturar video, sugiro o programa youcam da cyberlink! e também é possível baixar os softwares dela no site da logitech, onde vc pode com eles regular tudo nela, desde o foco, equilibrio de brilho e cores, até exposição! melhor câmera! parabéns pra logitech, mandaram muito bem com ela! me procurem no youtube com o nome riva lima stereokromatik buscando pelo nome da câmera, onde estou postando vídeos usando ela."
963,Comprei a webcam e depois de 3 dias ela. Começou a dar problema.
964,Não gostei.
965,"Webcam muito boa, vale cada centavo, ótima resolução, microfone muito bom e facil de usar."
966,"Produto excelente, padrão logitech de qualidade. Gostei bastante da qualidade dos materiais e da imagem. Webcam com um custo benefício excelente. Único ponto de atenção é a qualidade do microfone, mas como é uma webcam e o foco é na imagem, então está excelente."
967,Excelente.
968,Melhor webcam disponível no mercado brasileiro. A tempinha de privacidade pode te poupar se muitos apuros.
969,Excelente produto! atendeu minhas expectativas!.
970,Camera excelente!.
971,Muito top. Mas se puder investir na c930e é melhor. Mas essa c920e barra qualquer webcam de outra marca. Excelente qualidade.
972,Excelente produto recomendo.
973,Produto muito bom.
974,Câmera excelente! ótima imagem.
975,Excelente. Adorei a resolução.
976,"Custo benefício, porém áudio fraquinho, imagem boa ,regula através de aplicativo."
977,Atende minha necessidade.
978,Excelente recomendo.
979,Excelente produto.
980,"Boa câmera, estou usando no ubuntu 22. 04 sem problemas."
981,Recomendo é um excelente produto.
982,Excelente produto. Recomendo a todos.
983,"Eu esperava mais, mas é um bom produto!."
984,Excelente.
985,Excelente para home office.
986,Perfeita. Ótima compra. Recomendo.
987,"Muito bom, indico sem medo."
988,O melhor custo benefício!.
989,Qualidade de imagem excelente.
990,Excelente! uma nitidez incrível.
991,"Já tinha uma câmera de modelo semelhante, então fácil de usar e simples de configurar nos programas. 100% recomendado."
992,Eu achei que meu produto é bom.
993,Tudo certinho.
994,Muito bom.
995,"Muito bom, qualidade de imagem excelente."
996,Muito bom.
997,Exatamente como no anúncio.
998,"Já estou acostumado com a webcam da logitech, como sempre um produto de qualidade."
999,Qualidade de áudio e vídeo impressionante. Escolha perfeita.
1000,Câmera de excelência. Cumpre o que consta como informação.
1001,"Gostei muito, qualidade da imagem é ótima, é compatível com meu ubuntu e tem os controladores uvc certinhos pra configurar a imagem."
1002,Achei mt bom.
1003,Funciona perfeitamente! a qualidade é ótima e é extremamente fácil instalar e usar.
1004,Produto de excelente custo-benefício.
1005,Top.
1006,Original e de excelente qualidade.
1007,Excelente.
1008,Bom produto.
1009,Camera muito boa a qualidade da imagem é ótima o microfone também é ótimo.
1010,Muito bom.
1011,Excelente produto!.
1012,Top.
1013,Muito boa.
1014,Muito bom.
1015,Preço benefício muito nom.
1016,"Muito bom, corresponde as minhas expectativas."
1017,Produto atende as necessidades oferecida. Muito bom.
1018,Produto de qualidade e ptima resolução. Atende minhas necessidades.
1019,Produto absurdamente ótimo! superou de longe todas as minhas expectativas.
1020,Produto bom.
1021,Gostei demais.
1022,"Ótimo produto, vou comprar mais uma."
1023,Produto ótimo!! resolução perfeita e fácil de instalar! recomendoo.
1024,Superou minhas expectativas.
1025,Recomendo.
1026,Show.
1027,Ótimo.
1028,Top sem comentarios. Otima camera.
1029,A câmera é excelente. Estou gravando um treinamento com ela e me atendeu muito bem.
1030,Custo benefício ótimo. Excelente web cam.
1031,Muita boa a qualidade da imagem. É importante usar o software da logitech para facilitar a configuração.
1032,Excelente qualidade e cuidado no envio.
1033,"O produto é bom, cumpre com o seu trabalho que é filmar 1920 x 1080, pra quem não pode comprar câmera semiprofissional. Webcam é boa pra stream. Super recomendo."
1034,Excelente webcam! recomendo a todos!.
1035,"Única questão que me confundiu um pouco foi o suporte da câmera: parecia que precisava de um tripé, mas fuçando vi que ela tinha um apoio embutido. No mais, plenamente satisfeito."
1036,"Produto top demais, a camera é perfeita para video chamada. Recomendo muito!."
1037,Áudio não funciona. Vi relatos na internet de pessoas reclamando dessa web can. Talvez seja um lote defeituoso.
1038,"Produto muito bom, boa qualidade, rápido acionamento. O auto foco pode demorar uns segundos para se arrumar, mas se ajeita! acho um bom custo-benefício."
1039,Produto de otima qualidade.
1040,"Excelente. Resolveu meu problema que era ter uma boa captação de áudio,."
1041,Excelente. Recomendo produto e vendedor.
1042,Muito bom o produto boa wualidafe.
1043,"Ótima imagem e áudio, melhorou bastante minhas reuniões. A tampa de privacidade é muito útil 👌."
1044,Maravilhosa essa camera.
1045,Produto com bom custo benefício. Produz imagem de boa qualidade e o microfone também funciona bem. Ideal para vídeo chamadas. Caso vc esteja procurando câmera e microfone para gravar vídeos profissionais recomendo procurar câmera e microfones separados e específicos para seu tipo de produção.
1046,Produto atende bem o q manda. Parabéns.
1047,"Qualidade fantástica de imagem e de estrutura de construção do equipamento! já usei em trabalhos de live e sempre quis comprar uma mas com a covid os preços subiram muito e agora retornaram a um patamar mais justo! recomendo, seja para gravar videos, live's e transmissões em geral!."
1048,Ótimo produto cumpre com que promete.
1049,Recomendo!.
1050,"Muito bom, excelente qualidade."
1051,"Ótima câmera, simples de usar e instalar, excelente custo-benefício."
1052,"Boa resolução, ainda não consegui testar o microfone, não sei se tem, mas é um bom produto."
1053,Atendeu minhas expectativas.
1054,Melhor marca da região.
1055,Ótima qualidade.
1056,"Ótimo produto, boa qualidade de resolução."
1057,"Produto excelente, infelizmente vi muita gente aqui nos comentários que nao entende absolutamente nada sobre a câmera e falou mal, se você está comprando para fazer videos para youtube como eu vai te servir e muito, sou video maker e me surpreendi."
1058,Produtos bom mas zoom dele não tenho foco.
1059,Bom.
1060,Boa tarde! produto de excelente qualidade recomendo.
1061,Webcam excelente! boa qualidade! a única coisa que não veio com o protetor de lente para cobri-la como está na imagem. Muito boa resolução 1080p. Eu recomendo.
1062,Muito boa a câmera! capta bem a iluminação da sala. Microfone também funciona bem.
1063,"Uma ótima webcam. Só tomar cuidado se for querer usar com linux, pois tem q rodar as distribuições mais recentes pra ter o driver adequado. No window com suporte total."
1064,Excelente produto. Atende as minhas necessidades. Uso apenas para lives de cursos online.
1065,Otimo funcionamento.
1066,De otima qualidade. Superou minha expectativa.
1067,Recomendo mt bom.
1068,"Excelente produto. A câmera funciona com uma resolução incrível. O software logitune (disponível no site do fabricante) permite aproveitar os recursos da câmera, ainda de forma mais detalhada. Show."
1069,"Excelente produto. Atendendo as minhas expectativas, áudio e câmera sensacionais!."
1070,"A imagem é boa, porém não instala o software de áudio e não tem como eu fazer reunião sem áudio, pois uso um pc windows 7, sendo assim não dar pra baixar programas logitech que liberam o áudio de outras formas, não me serviu o produto."
1071,"Câmera muito boa, por um preço bom!. Fiquei com receio no começo, mas atendendeu todas as minhas expectativas!. É um modelo bom de entrada!."
